"","X","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cellType"
"1",1,"Xist",1.16517923801714,3.80795693840434,0.869196697776662,4.38100713928712,1.18132000084407e-05,0.0814756404582156,"AD-Serpinb7-Glut"
"2",2,"Uty",2.29248345520739,-4.43659550474034,0.999603115060877,-4.43835702179674,9.06481691269861e-06,0.0814756404582156,"AD-Serpinb7-Glut"
"3",1,"Xist",1.59254427807048,4.47282460400236,0.792245667413468,5.64575457838134,1.64458312067361e-08,0.000214354963948599,"ADP-MPO-Trp73-Glut"
"4",1,"Xist",14.2717018238477,6.86364459289241,0.612622707860714,11.203705812441,3.91026785775299e-29,8.60298031384236e-25,"AHN-Onecut3-Gaba"
"5",2,"Uty",14.3403222594455,-7.16383844537116,0.849023705090054,-8.43773666438597,3.23541547290432e-17,3.5591187909684e-13,"AHN-Onecut3-Gaba"
"6",3,"Eif2s3y",8.82885437745936,-6.32771380512812,0.863730129500354,-7.32603111667361,2.37068770264671e-13,1.73858333819768e-09,"AHN-Onecut3-Gaba"
"7",4,"Kdm5d",8.1361188397954,-5.67942274338844,0.866240581897214,-6.55640345428004,5.51209771578459e-11,3.03179154612442e-07,"AHN-Onecut3-Gaba"
"8",5,"Ddx3y",5.26494256757305,-5.15939344964394,0.867739173392226,-5.94578832885288,2.75129492591447e-09,1.21062479330089e-05,"AHN-Onecut3-Gaba"
"9",1,"Xist",24.1794745884574,7.86482959719711,0.641232522321391,12.2651757723155,1.39309659783373e-34,3.23532753880906e-30,"AHN-PVHd-PVR-Mixed-Gaba"
"10",2,"Uty",27.0925100826551,-8.04728730911711,0.845480133814522,-9.51800874706594,1.76529084597023e-21,2.04985573034064e-17,"AHN-PVHd-PVR-Mixed-Gaba"
"11",3,"Eif2s3y",15.5711809492102,-7.20743553042946,0.866313555301364,-8.31966149706871,8.82148837817391e-17,6.82900820315703e-13,"AHN-PVHd-PVR-Mixed-Gaba"
"12",4,"Kdm5d",9.73185101129015,-6.58010321037049,0.852156772487608,-7.72170499937696,1.14783807535004e-14,6.66434786548235e-11,"AHN-PVHd-PVR-Mixed-Gaba"
"13",5,"Ddx3y",6.6699572611894,-5.56182516812237,0.858921069913934,-6.47536236208489,9.45846725448121e-11,4.39326887036143e-07,"AHN-PVHd-PVR-Mixed-Gaba"
"14",6,"Tsix",1.21296182063165,4.06134410442423,0.842150423156068,4.82258750070304,1.41707832116804e-06,0.00548503782180109,"AHN-PVHd-PVR-Mixed-Gaba"
"15",1,"Xist",7.76263844207787,6.07982706642442,0.670477913126415,9.06790059358465,1.21332179536496e-19,2.68022784596119e-15,"ARC-Mixed-Glut"
"16",2,"Uty",3.75436662433615,-4.70280821230731,0.919643909245694,-5.11372735145348,3.1586317716344e-07,0.0034887087917702,"ARC-Mixed-Glut"
"17",3,"Eif2s3y",4.38270196168659,-4.40812855757516,0.90695386233427,-4.86036692784984,1.17168381404051e-06,0.00862749848405159,"ARC-Mixed-Glut"
"18",1,"Xist",6.70587953443173,6.37482460208471,0.650543878702226,9.79922309745177,1.13454886568747e-22,2.04695306347333e-18,"AV-Col27a1-Glut"
"19",2,"Uty",5.69180736925581,-6.35424087046168,0.866397063608595,-7.33409788347607,2.23219913310708e-13,2.0136668379759e-09,"AV-Col27a1-Glut"
"20",3,"Eif2s3y",3.27099576342143,-5.41792342130862,0.885066988196347,-6.12148401597223,9.27078201387443e-10,5.57544830314408e-06,"AV-Col27a1-Glut"
"21",4,"Kdm5d",1.53048938016066,-4.547448348541,0.965486013704553,-4.71000955372986,2.47705180002232e-06,0.0105958398182864,"AV-Col27a1-Glut"
"22",5,"Ddx3y",2.437040662287,-4.69988354291793,1.0052761351105,-4.67521646915583,2.93643715172554e-06,0.0105958398182864,"AV-Col27a1-Glut"
"23",1,"Xist",5.39866080014782,6.10251626260517,0.669491193309635,9.11515539500576,7.85578114882853e-20,1.46274644991187e-15,"Chat-GABA"
"24",2,"Uty",6.00936300353452,-5.65323661313463,0.815066237132186,-6.93592294170541,4.03577554070606e-12,3.75730702839734e-08,"Chat-GABA"
"25",3,"Eif2s3y",3.74980283591863,-5.23767629882065,0.920762922232857,-5.68840922277718,1.28228244826413e-08,7.95869972889271e-05,"Chat-GABA"
"26",1,"Xist",33.480894821474,7.95588446181905,0.595235804908199,13.3659373246978,9.56228157634306e-41,2.28748899869279e-36,"DMH-Gaba"
"27",2,"Uty",36.6266552109252,-8.30874842854159,0.840118792579143,-9.88996854008461,4.60172496518805e-23,5.50412323086143e-19,"DMH-Gaba"
"28",3,"Eif2s3y",19.1612735302112,-7.35063248484296,0.841610861491594,-8.73400382667992,2.45812794549951e-18,1.96011122374131e-14,"DMH-Gaba"
"29",4,"Kdm5d",16.243691125741,-5.44369481984525,0.686671019699038,-7.92766064633276,2.23312541254217e-15,1.33552065297084e-11,"DMH-Gaba"
"30",5,"Ddx3y",8.8854790732351,-5.805799262324,0.846045304097138,-6.86227940065182,6.77703458817595e-12,3.2424044283669e-08,"DMH-Gaba"
"31",6,"Tsix",1.41051372942086,3.45399464654321,0.755400997331826,4.5723988434529,4.8217201871404e-06,0.0192241983861288,"DMH-Gaba"
"32",1,"Xist",6.37116623187234,6.42339281951902,0.666489478842659,9.6376507408235,5.54422470596463e-22,1.05307004065092e-17,"DMH-Hmx2-Vgll1-Glut"
"33",2,"Uty",6.2342034626242,-5.84571558939609,0.841642657405687,-6.94560278992412,3.76847715816939e-12,3.57892275711347e-08,"DMH-Hmx2-Vgll1-Glut"
"34",3,"Kdm5d",2.17663381454235,-4.48852299895618,0.904805465685731,-4.96076026193589,7.02178105887622e-07,0.00344702150962815,"DMH-Hmx2-Vgll1-Glut"
"35",4,"Eif2s3y",2.47661187093356,-4.28746367162441,0.865402822473837,-4.95429823000609,7.25917976124703e-07,0.00344702150962815,"DMH-Hmx2-Vgll1-Glut"
"36",5,"Ddx3y",2.64411737923163,-3.54233268043807,0.793049216813411,-4.46672489592977,7.94261600084329e-06,0.0301724096640035,"DMH-Hmx2-Vgll1-Glut"
"37",1,"Xist",2.61727092372133,4.66428463717132,0.692895187722247,6.73158757604338,1.67821772096898e-11,2.84894240311694e-07,"GPe-SI-Sox6-Cyp26b1-Gaba"
"38",2,"Uty",4.58498120513153,-5.26726313783918,0.84211734103372,-6.2547852670668,3.98063228362114e-10,3.37876068233763e-06,"GPe-SI-Sox6-Cyp26b1-Gaba"
"39",1,"Xist",2.7357163111053,5.62935806665335,0.834118542927087,6.74887054650388,1.49000452701082e-11,2.34541612596773e-07,"GPi-Tbr1-Cngb3-Gaba-Glut"
"40",2,"Uty",5.32321266717871,-5.28880416401668,0.959261101755152,-5.5134146004042,3.51937844702184e-08,0.000276992680672854,"GPi-Tbr1-Cngb3-Gaba-Glut"
"41",3,"Eif2s3y",3.17419148389249,-4.51748687253201,1.02118801582945,-4.42375625497596,9.69994538800108e-06,0.0508956134508417,"GPi-Tbr1-Cngb3-Gaba-Glut"
"42",1,"Xist",3.29614487264218,5.74750386234514,0.981165797173424,5.85783144795992,4.68950236686709e-09,7.8188072962775e-05,"Hist-Gaba"
"43",2,"Uty",5.55375933931678,-4.83960369408309,0.905912367321139,-5.34224265907112,9.18036474469154e-08,0.00076532110694121,"Hist-Gaba"
"44",1,"Xist",6.68886240780242,7.30653559197661,0.971785858069036,7.51866836845608,5.53369504846886e-14,8.98782749772312e-10,"HY-NSCs-1"
"45",1,"Xist",8.03972756631808,7.19696532373359,0.806625251535001,8.92231592060604,4.56637462232721e-19,9.53550348634369e-15,"HY-NSCs-2"
"46",2,"Uty",8.680574169762,-5.05287517174499,0.928531431776385,-5.44179227414873,5.27471623647048e-08,0.000550733122249883,"HY-NSCs-2"
"47",3,"Eif2s3y",6.13937837446113,-4.58602459216646,0.940164214876971,-4.87789741366255,1.07222662136869e-06,0.00746341210247369,"HY-NSCs-2"
"48",1,"Uty",3.06059730323692,-5.67359474029568,1.04666332756443,-5.42064921057095,5.93829837906338e-08,0.000961351124586571,"LH-MH-Glut"
"49",2,"Xist",1.13351473471125,3.89055490837313,0.787513696736234,4.9403012601522,7.80019606149919e-07,0.00631386870198052,"LH-MH-Glut"
"50",1,"Xist",1.29073269423645,4.3209045767622,0.927609373975038,4.65810792558731,3.19128903408005e-06,0.0461045526753545,"LHA-Pmch-Glut"
"51",1,"Xist",2.90038181843155,5.84936525779188,0.720421034207679,8.11937045150969,4.68608094448565e-16,7.1856365202743e-12,"Lhx6-Gaba"
"52",2,"Uty",3.25794539630115,-4.38304071073546,0.883548824501648,-4.96072270053401,7.02313910633547e-07,0.0053846407528274,"Lhx6-Gaba"
"53",1,"Xist",16.9609530967532,8.02134308179418,0.644012408654891,12.455261690606,1.30921341792854e-35,2.86089316085745e-31,"Lhx6-Lhx8-Gaba"
"54",2,"Uty",15.5167812039502,-6.67632380818706,0.825586771777582,-8.08676209020668,6.12717849798877e-16,6.69455522690253e-12,"Lhx6-Lhx8-Gaba"
"55",3,"Eif2s3y",8.54131255501434,-6.22322397547726,0.850334783954321,-7.31855745867214,2.50650696666564e-13,1.82573967451925e-09,"Lhx6-Lhx8-Gaba"
"56",4,"Kdm5d",4.80010307237324,-4.94299069760263,0.848944449553805,-5.82251371123352,5.79690423086827e-09,3.16684878132333e-05,"Lhx6-Lhx8-Gaba"
"57",5,"Ddx3y",3.20208577128576,-4.89976232591325,0.874191000852947,-5.60491050712323,2.08362594579489e-08,9.10627883350199e-05,"Lhx6-Lhx8-Gaba"
"58",1,"Xist",70.1132519069374,9.18724294975088,0.610315683944074,15.0532637312869,3.28614022741653e-51,8.80652719545355e-47,"Mixed"
"59",2,"Uty",63.5556535221892,-6.50974705182593,0.514600518363811,-12.6500981237327,1.11735185700812e-36,1.49719562079803e-32,"Mixed"
"60",3,"Eif2s3y",35.0696102211275,-7.37379244371702,0.796628593321026,-9.2562487783382,2.11740602191485e-20,1.89147879937654e-16,"Mixed"
"61",4,"Kdm5d",26.4022882647428,-6.54242921783819,0.7445527947571,-8.78705884110281,1.53526378348494e-18,1.02858835334032e-14,"Mixed"
"62",5,"Ddx3y",18.2672467756439,-5.98762037269028,0.752792749436274,-7.95387625236042,1.80764689277729e-15,9.68862581590774e-12,"Mixed"
"63",6,"Tsix",3.72631611079838,3.16333183756346,0.557687947607115,5.67222557191067,1.40954206512478e-08,6.29571963387981e-05,"Mixed"
"64",7,"Kdm6a",89.1851759697607,0.53700910901806,0.101275127092468,5.30247775969465,1.14241388132375e-07,0.000437364994365647,"Mixed"
"65",1,"Xist",32.1661667802622,8.53373159419023,0.650713107513265,13.1144301469542,2.72220689816864e-39,6.48810792109513e-35,"Mixed-Meis2-Gaba"
"66",2,"Uty",25.7143978362444,-8.0187105406816,0.842020480154137,-9.52317755883292,1.6796303960686e-21,2.00161554299495e-17,"Mixed-Meis2-Gaba"
"67",3,"Eif2s3y",16.1405444456328,-6.89026198904134,0.846234882303316,-8.14225711221824,3.87976264095387e-16,3.08234209281648e-12,"Mixed-Meis2-Gaba"
"68",4,"Kdm5d",7.58179548070011,-6.31135663236797,0.861143028995002,-7.32904572163076,2.31797302328329e-13,1.38116422592335e-09,"Mixed-Meis2-Gaba"
"69",5,"Ddx3y",5.98787530751984,-5.42207117906157,0.895403797562878,-6.05544804904718,1.40027361574634e-09,6.67482427153966e-06,"Mixed-Meis2-Gaba"
"70",1,"Xist",9.93731562853482,6.53897016131438,0.596794751494355,10.9568157979624,6.16297932513159e-28,1.40164638791468e-23,"NDB-SI-MA-STRv-Lhx8-Gaba"
"71",2,"Uty",15.5366381702454,-6.65380899312282,0.766436449263871,-8.68148820363843,3.90623579371866e-18,4.44197603282717e-14,"NDB-SI-MA-STRv-Lhx8-Gaba"
"72",3,"Eif2s3y",8.17938797316111,-6.50672151629687,0.852576456654538,-7.63183344497792,2.3143832441271e-14,1.75453393737276e-10,"NDB-SI-MA-STRv-Lhx8-Gaba"
"73",4,"Kdm5d",3.46858655470669,-5.4403702969148,0.897892594064435,-6.05904351241857,1.36933350698258e-09,7.78568798732622e-06,"NDB-SI-MA-STRv-Lhx8-Gaba"
"74",5,"Ddx3y",3.99412439727332,-4.89875183195307,0.86313869561865,-5.6755094596262,1.38276501683502e-08,6.28964495557577e-05,"NDB-SI-MA-STRv-Lhx8-Gaba"
"75",6,"Ntm",201.886126905486,0.506961482330538,0.100481750895174,5.04530900202385,4.5278900590642e-07,0.00171629672688828,"NDB-SI-MA-STRv-Lhx8-Gaba"
"76",1,"Uty",10.2486307377232,-6.03300893012184,0.734117300342501,-8.21804489188192,2.06847543640959e-16,4.4966587512108e-12,"PF-Fzd5-Glut"
"77",2,"Eif2s3y",6.86804883998551,-5.08442028049954,0.723971296876064,-7.02295837202223,2.17218946756527e-12,2.36106134177007e-08,"PF-Fzd5-Glut"
"78",3,"Kdm5d",2.97710510234616,-3.78855347251706,0.773881447828376,-4.89552176647766,9.80452383594429e-07,0.00710468478898643,"PF-Fzd5-Glut"
"79",4,"Xist",4.30007300837428,5.93811234187897,1.26058513367664,4.71060000887031,2.46988562292779e-06,0.0107385687113655,"PF-Fzd5-Glut"
"80",5,"Ddx3y",2.95331198077205,-4.00139417717122,0.844432226465507,-4.73856166517902,2.15240531511212e-06,0.0107385687113655,"PF-Fzd5-Glut"
"81",1,"Xist",4.09626405106087,5.43664426109012,0.639521407884195,8.50111379238549,1.877801824103e-17,3.69344840782819e-13,"PH-LHA-MM-Foxb1-Glut"
"82",2,"Uty",6.4792271996382,-5.69287849233967,0.783562108455428,-7.26538257900395,3.7198393902087e-13,3.65827604830075e-09,"PH-LHA-MM-Foxb1-Glut"
"83",3,"Eif2s3y",3.84157880414816,-5.31187990061991,0.865585407663439,-6.13674844052512,8.42275999073841e-10,5.52224220859446e-06,"PH-LHA-MM-Foxb1-Glut"
"84",4,"Kdm5d",2.84171151624452,-4.66072627850231,0.875060890004489,-5.32617367744364,1.00303229315455e-07,0.000493216054351421,"PH-LHA-MM-Foxb1-Glut"
"85",1,"Xist",24.0489422782966,6.945404066775,0.54406119103986,12.7658509394877,2.54355691404637e-37,6.06790937414902e-33,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"86",2,"Uty",26.6639993193992,-7.4134646365274,0.771103816239823,-9.6140940822704,6.97203555321165e-22,8.31624400787086e-18,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"87",3,"Eif2s3y",15.7747374339023,-7.03130299623581,0.832790735541107,-8.44306101900522,3.09133623707772e-17,2.4582305757242e-13,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"88",4,"Kdm5d",10.2286269936096,-6.4684522767504,0.8305529855239,-7.78812717489686,6.80097109171951e-15,4.05609915910151e-11,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"89",5,"Ddx3y",8.81518529438851,-5.40308181227061,0.748984124081034,-7.21388029272306,5.43795653445247e-13,2.59455782171796e-09,"PH-LHA-PVH-SO-PVa-Nxph4-Glut"
"90",1,"Xist",5.48271667831502,6.05770545862885,0.655943245997192,9.2351060790628,2.58030211736418e-20,5.52210456137109e-16,"Pitx2-Glut"
"91",2,"Uty",6.05802024434918,-5.47168550888305,0.695353866474659,-7.86892224619917,3.57709395622408e-15,3.82766938785758e-11,"Pitx2-Glut"
"92",3,"Eif2s3y",2.76074952521139,-4.62129263167005,0.783237032817318,-5.90024786627769,3.62955884467801e-09,2.58920629449847e-05,"Pitx2-Glut"
"93",4,"Kdm5d",2.13965105288136,-4.16329236590733,0.797378218500294,-5.22122660152122,1.77741888536499e-07,0.000950963539142404,"Pitx2-Glut"
"94",5,"Ddx3y",2.43806451835919,-3.85303114443122,0.746260960613025,-5.16311497959924,2.42873849811801e-07,0.00103954865196447,"Pitx2-Glut"
"95",1,"Xist",16.8265430917571,7.66877447429284,0.610718879605107,12.556963163234,3.64038769507615e-36,8.76168510450929e-32,"PO-CEA-BST-Meis2-Gaba"
"96",2,"Uty",19.5637344461165,-6.16135916106011,0.713838684633664,-8.63130465424702,6.06560854671667e-18,7.29935332511884e-14,"PO-CEA-BST-Meis2-Gaba"
"97",3,"Eif2s3y",12.960218992458,-6.7721718540345,0.84292713324968,-8.03411301748729,9.42582818288624e-16,7.56202775685687e-12,"PO-CEA-BST-Meis2-Gaba"
"98",4,"Kdm5d",10.2556219219311,-5.96230911572882,0.822512072539564,-7.24890164507831,4.20164844785407e-13,2.5281318710738e-09,"PO-CEA-BST-Meis2-Gaba"
"99",5,"Ddx3y",4.83453794535583,-5.44992151810304,0.883816915504037,-6.16634669748878,6.988576907939e-10,3.36402138040552e-06,"PO-CEA-BST-Meis2-Gaba"
"100",6,"Kdm6a",23.1641780960404,0.791604406630801,0.173204747563464,4.57033896452953,4.86935972772316e-06,0.0195326249878068,"PO-CEA-BST-Meis2-Gaba"
"101",7,"Trpm3",238.589836280431,0.449940608579722,0.102167570089812,4.40394743835246,1.0629870832068e-05,0.0365485330266017,"PO-CEA-BST-Meis2-Gaba"
"102",1,"Xist",3.13323745607847,5.71749127584617,0.664833559417156,8.59988367744036,7.97969364670513e-18,1.52906889658164e-13,"PO-COAa-PAA-MEA-Barhl2-Glut"
"103",2,"Uty",6.07398950797165,-4.88150331646144,0.872169326777325,-5.5969674311967,2.18133665417791e-08,0.000208993864836786,"PO-COAa-PAA-MEA-Barhl2-Glut"
"104",3,"Meis1",17.9280779696,-1.14385791976193,0.257504241150541,-4.44209351524123,8.90878236147238e-06,0.0562306383795378,"PO-COAa-PAA-MEA-Barhl2-Glut"
"105",4,"Eif2s3y",2.80098146258139,-3.99456836055901,0.911502621135329,-4.38239920317897,1.17379476838613e-05,0.0562306383795378,"PO-COAa-PAA-MEA-Barhl2-Glut"
"106",1,"Xist",24.8005091036364,7.92102623581798,0.583620603379632,13.5722183040641,5.85236481468284e-42,1.37056531595057e-37,"PO-MEA-BST-Mixed-Gaba"
"107",2,"Uty",22.6070053040177,-6.56900502026146,0.790200408541635,-8.31308735006222,9.32438319279686e-17,1.09183864996055e-12,"PO-MEA-BST-Mixed-Gaba"
"108",3,"Eif2s3y",16.4348313012327,-6.49350832680888,0.82538110052478,-7.86728497015535,3.62420458138143e-15,2.82917490304572e-11,"PO-MEA-BST-Mixed-Gaba"
"109",4,"Kdm5d",9.56338640420613,-5.73618396034137,0.834112656442257,-6.87698947622726,6.11306243681323e-12,3.57904523019322e-08,"PO-MEA-BST-Mixed-Gaba"
"110",5,"Ddx3y",6.75128671192444,-5.22632914500135,0.838721816094528,-6.23130225625646,4.62573624382499e-10,2.16660234188275e-06,"PO-MEA-BST-Mixed-Gaba"
"111",6,"Kcnmb2",18.2839217994796,1.31046619172664,0.229783629733826,5.7030441778844,1.17686464928139e-08,4.59349887025346e-05,"PO-MEA-BST-Mixed-Gaba"
"112",7,"Esr1",17.6669311332765,1.40944390531655,0.290993119447888,4.84356437014985,1.2753037917591e-06,0.00426661992845804,"PO-MEA-BST-Mixed-Gaba"
"113",8,"Greb1",16.3127037749254,-1.76697277349226,0.415201090899055,-4.25570359091819,2.08392637111429e-05,0.0610043396064069,"PO-MEA-BST-Mixed-Gaba"
"114",1,"Xist",9.03964663397539,7.0355810278771,0.61545775375501,11.4314605429079,2.91169645898239e-30,5.84930701644973e-26,"PO-MEA-Glut"
"115",2,"Uty",6.95424406632891,-4.36397390742513,0.787952110582587,-5.53837453928329,3.05291827682014e-08,0.000306650376315199,"PO-MEA-Glut"
"116",3,"Eif2s3y",4.58333801773526,-4.16931931768192,0.825910183041606,-5.04815100151378,4.46106497445989e-07,0.00298727780906416,"PO-MEA-Glut"
"117",4,"Nxph1",38.4355986359652,0.940643806129541,0.217848360113737,4.31788334618833,1.57532647320345e-05,0.0677340277534622,"PO-MEA-Glut"
"118",5,"Kdm5d",3.29857166850931,-3.70444895488766,0.860921218350035,-4.30288959771171,1.68584866726722e-05,0.0677340277534622,"PO-MEA-Glut"
"119",6,"Mid1",4.41230721672795,1.59203658351617,0.376286012335495,4.23092151003667,2.32735879328717e-05,0.0779238513305767,"PO-MEA-Glut"
"120",1,"Xist",22.2421111547466,8.74478281343056,0.795011406245575,10.9995689932647,3.83962702101127e-28,8.30165758212847e-24,"PO-MEA-Slc17a7-Glut"
"121",2,"Uty",20.2095208212483,-7.29724729801222,1.206280529395,-6.04937833297541,1.45405827547666e-09,1.57190969870405e-05,"PO-MEA-Slc17a7-Glut"
"122",3,"Eif2s3y",14.0281114926817,-6.84656398714358,1.21678186082537,-5.6267801218695,1.83604519637028e-08,0.000132323777302406,"PO-MEA-Slc17a7-Glut"
"123",1,"Xist",9.47861668535447,6.80350469837489,0.67180515473101,10.1271993084051,4.18463614896639e-24,8.48853442817833e-20,"PV-PT-Ntrk1-Sp9-Glut"
"124",2,"Uty",13.1995031614929,-6.94620657852586,0.851445203219448,-8.15813695615543,3.4023160777994e-16,3.45079908190804e-12,"PV-PT-Ntrk1-Sp9-Glut"
"125",3,"Eif2s3y",6.79276856451869,-6.06779942657766,0.870813034674761,-6.96797037362207,3.21545914740402e-12,2.17418629350302e-08,"PV-PT-Ntrk1-Sp9-Glut"
"126",4,"Kdm5d",5.3877376008508,-4.79074648516745,0.871313568243252,-5.49830354969288,3.83462420361601e-08,0.000194463379925877,"PV-PT-Ntrk1-Sp9-Glut"
"127",5,"Ddx3y",2.80397368812056,-4.9082076627967,0.90056427150919,-5.45014700013736,5.03282033820681e-08,0.00020418152112105,"PV-PT-Ntrk1-Sp9-Glut"
"128",1,"Xist",2.72113185687202,5.48281301622812,0.823923235000989,6.65451923591102,2.84227581910505e-11,3.93001477507656e-07,"PVH-SO-PVa-Agtr1a-Glut"
"129",2,"Uty",2.40076188019177,-4.27647542847241,0.906166496025594,-4.71930428594397,2.36652605364065e-06,0.0163609778718446,"PVH-SO-PVa-Agtr1a-Glut"
"130",1,"Xist",6.65886909063696,6.49717538285846,0.685901339246181,9.47246347411856,2.73320330644826e-21,4.96404384517134e-17,"PVH-SO-PVa-Avp-Glut"
"131",2,"Uty",7.38648903651947,-6.22187025725697,0.862994141680453,-7.20963208990216,5.61032519524517e-13,5.09473630980213e-09,"PVH-SO-PVa-Avp-Glut"
"132",3,"Eif2s3y",3.35111692965761,-5.32052721864288,0.896908481320175,-5.93207370590532,2.9913227547085e-09,1.81094679570053e-05,"PVH-SO-PVa-Avp-Glut"
"133",4,"Kdm5d",2.10542134125586,-4.67458555586374,0.951163472781536,-4.91459742686881,8.89650759571564e-07,0.00403945927383468,"PVH-SO-PVa-Avp-Glut"
"134",5,"Ddx3y",2.02253147813302,-4.31245797583554,0.952152310067945,-4.52916821209813,5.92163424601566e-06,0.0215097442352273,"PVH-SO-PVa-Avp-Glut"
"135",1,"Xist",2.51568580977148,5.30959522651355,0.967869578906614,5.48585815922814,4.1146696350122e-08,0.000626540745323307,"PVN-Mixed-Glut"
"136",1,"Xist",3.27205701720353,5.0616556501577,0.671181170780368,7.54141485267327,4.64899581965583e-14,9.44815420428653e-10,"PVpo-VMPO-MPN-Hmx2-Gaba"
"137",2,"Uty",6.58353436547254,-5.95632185259874,0.809783870895852,-7.35544639338068,1.9029011291713e-13,1.93363298240742e-09,"PVpo-VMPO-MPN-Hmx2-Gaba"
"138",3,"Eif2s3y",3.16136126811219,-4.38773755889046,0.748628536810556,-5.86103433564515,4.59992840892667e-09,3.11614483515389e-05,"PVpo-VMPO-MPN-Hmx2-Gaba"
